44	0	31.34416	15	1.23989	0.5	5.43684	0.25	10.24436	11.17741	0.5	9.34403	0.0001
44	1	24.78286	15	0.86386	0.5	6.07385	0.25	8.29835	9.95659	0.5	8.44861	0.0001
45	0	30.97675	15	1.21527	0.5	5.30730	0.25	10.17710	11.21896	0.5	9.48994	0.0001
45	1	22.62930	15	0.81491	0.5	4.73989	0.25	8.34076	9.26528	0.5	7.26843	0.0001
46	0	29.30084	15	1.10912	0.5	6.33514	0.25	10.21311	11.08933	0.5	8.34183	0.0001
46	1	25.56013	15	0.95396	0.5	5.39723	0.25	8.83121	9.22756	0.5	8.07476	0.0001
47	0	33.85098	15	1.30984	0.5	6.83916	0.25	11.47415	12.57323	0.5	9.54393	0.0001
47	1	22.83143	15	0.76313	0.5	6.22936	0.25	8.89439	10.01912	0.5	7.08285	0.0001
48	0	28.58488	15	1.09161	0.5	5.63267	0.25	10.43555	10.20180	0.5	8.47020	0.0001
48	1	25.93999	15	0.95314	0.5	5.69130	0.25	9.53873	9.53553	0.5	8.05729	0.0001
49	0	25.74928	15	0.91743	0.5	5.86419	0.25	9.42963	9.88028	0.5	8.45660	0.0001
49	1	32.62479	15	1.31866	0.5	6.35802	0.25	11.09916	10.91097	0.5	8.32668	0.0001
50	0	28.36535	15	1.09097	0.5	4.77319	0.25	9.72047	10.16000	0.5	9.28825	0.0001
50	1	24.83142	15	0.92361	0.5	5.15124	0.25	8.63886	8.77771	0.5	8.09488	0.0001
51	0	26.65947	15	1.02911	0.5	5.61193	0.25	9.61482	9.61091	0.5	7.22075	0.0001
51	1	26.65623	15	1.05519	0.5	5.26875	0.25	8.23346	9.62380	0.5	7.45928	0.0001
52	0	29.60723	15	1.14973	0.5	5.98289	0.25	9.51523	10.68651	0.5	8.63892	0.0001
52	1	22.72482	15	0.81098	0.5	5.42279	0.25	7.92463	8.71664	0.5	7.37673	0.0001
53	0	27.59035	15	1.08965	0.5	5.59738	0.25	9.34174	9.31777	0.5	7.56414	0.0001
53	1	23.86465	15	0.91497	0.5	4.56882	0.25	8.13017	8.17986	0.5	7.55624	0.0001
54	0	26.95734	15	0.98410	0.5	6.17219	0.25	9.87176	10.86113	0.5	7.85304	0.0001
54	1	29.03977	15	1.10807	0.5	6.11872	0.25	9.31207	12.07150	0.5	8.02681	0.0001
55	0	27.44369	15	1.06252	0.5	5.27392	0.25	9.08118	9.58792	0.5	8.40333	0.0001
55	1	22.81502	15	0.88484	0.5	3.98648	0.25	7.31310	8.00152	0.5	7.44098	0.0001
56	0	25.35481	15	0.95867	0.5	5.26261	0.25	8.95453	9.84533	0.5	7.28701	0.0001
56	1	25.95235	15	1.03838	0.5	5.35069	0.25	7.90013	8.59499	0.5	7.15503	0.0001
57	0	31.44984	15	1.23394	0.5	6.52986	0.25	10.21478	11.02165	0.5	8.73353	0.0001
57	1	23.71291	15	0.69357	0.5	6.64620	0.25	9.97425	11.10174	0.5	9.43464	0.0001
58	0	26.81060	15	1.05929	0.5	4.97808	0.25	8.96373	9.86845	0.5	7.44841	0.0001
58	1	21.61911	15	0.85791	0.5	3.81858	0.25	7.00070	8.11992	0.5	6.12216	0.0001
59	0	23.12918	15	0.88477	0.5	4.29549	0.25	8.06760	8.60270	0.5	7.08456	0.0001
59	1	30.69824	15	1.22631	0.5	6.30303	0.25	9.27386	9.60033	0.5	8.86700	0.0001
60	0	27.04915	15	1.05926	0.5	4.69056	0.25	8.82223	9.41449	0.5	8.51167	0.0001
60	1	24.02443	15	0.85821	0.5	6.09066	0.25	7.51145	8.84901	0.5	8.03167	0.0001
61	0	25.91647	15	1.00796	0.5	4.51936	0.25	8.83175	8.94197	0.5	8.18787	0.0001
61	1	22.75850	15	0.88699	0.5	4.46834	0.25	8.08975	7.69096	0.5	6.54876	0.0001
62	0	26.23983	15	0.99081	0.5	5.69793	0.25	8.87827	9.14682	0.5	8.04478	0.0001
62	1	25.56283	15	0.95175	0.5	6.39138	0.25	8.12980	8.83865	0.5	7.69767	0.0001
63	0	29.99224	15	1.18817	0.5	6.03233	0.25	9.38950	9.80006	0.5	8.71228	0.0001
63	1	20.14609	15	0.71544	0.5	4.34041	0.25	7.35880	8.46138	0.5	6.57839	0.0001
64	0	25.36959	15	0.96361	0.5	5.20748	0.25	7.83458	9.58512	0.5	7.91354	0.0001
64	1	24.95388	15	0.98666	0.5	4.99453	0.25	7.81977	9.31574	0.5	6.74563	0.0001
65	0	26.60596	15	1.04795	0.5	5.19160	0.25	8.82595	9.17179	0.5	7.58285	0.0001
65	1	21.18975	15	0.82773	0.5	3.61523	0.25	7.46952	7.64087	0.5	6.37703	0.0001
66	0	24.98269	15	0.97227	0.5	4.63500	0.25	8.49486	9.28972	0.5	7.26992	0.0001
66	1	23.50987	15	0.92064	0.5	4.55984	0.25	7.67420	7.90402	0.5	7.05165	0.0001
67	0	25.19570	15	0.99341	0.5	4.33652	0.25	9.17582	9.13759	0.5	7.09592	0.0001
67	1	23.32762	15	0.91406	0.5	3.92172	0.25	7.40691	8.16376	0.5	7.52647	0.0001
68	0	24.05739	15	0.91992	0.5	4.84112	0.25	8.82733	9.60970	0.5	6.45754	0.0001
68	1	26.31533	15	0.99000	0.5	5.68167	0.25	8.68883	10.03870	0.5	7.88514	0.0001
69	0	23.56888	15	0.89591	0.5	4.67448	0.25	8.06982	8.78015	0.5	7.16092	0.0001
69	1	25.54591	15	0.99370	0.5	5.12775	0.25	8.77675	9.09524	0.5	7.21705	0.0001
70	0	26.17909	15	1.01309	0.5	4.85230	0.25	9.23295	10.04674	0.5	7.47330	0.0001
70	1	22.60484	15	0.85531	0.5	4.92223	0.25	7.69877	8.43131	0.5	6.56322	0.0001
71	0	26.77968	15	1.02780	0.5	4.81388	0.25	9.08571	10.25565	0.5	8.24065	0.0001
71	1	22.48121	15	0.82393	0.5	5.20585	0.25	7.65873	8.62803	0.5	6.89533	0.0001
72	0	25.03827	15	1.00521	0.5	4.65234	0.25	8.62317	8.77555	0.5	6.56857	0.0001
72	1	21.47783	15	0.83384	0.5	4.27152	0.25	7.44761	8.41494	0.5	5.73755	0.0001
73	0	23.46227	15	0.92325	0.5	3.58992	0.25	8.14730	8.92608	0.5	7.10054	0.0001
73	1	25.15647	15	0.98786	0.5	5.08827	0.25	8.15097	8.82887	0.5	7.09895	0.0001
74	0	21.72866	15	0.85301	0.5	3.74083	0.25	7.64827	8.24982	0.5	6.17729	0.0001
74	1	24.41771	15	0.99250	0.5	4.56685	0.25	7.86397	8.16250	0.5	6.48024	0.0001
75	0	23.01253	15	0.87467	0.5	4.88170	0.25	7.81494	8.04900	0.5	6.97136	0.0001
75	1	25.49923	15	1.06979	0.5	4.43590	0.25	8.16393	7.63866	0.5	6.56753	0.0001
76	0	26.90090	15	1.08227	0.5	4.55800	0.25	9.31562	9.80782	0.5	7.21387	0.0001
76	1	19.23500	15	0.68947	0.5	4.06672	0.25	7.54909	7.97901	0.5	5.95501	0.0001
77	0	22.86495	15	0.91374	0.5	3.61901	0.25	7.49701	8.45257	0.5	6.72393	0.0001
77	1	23.23843	15	0.93753	0.5	4.27558	0.25	7.73095	7.45853	0.5	6.48073	0.0001
78	0	28.58079	15	1.16499	0.5	4.88045	0.25	9.14261	9.64106	0.5	7.93968	0.0001
78	1	17.19137	15	0.59361	0.5	3.75154	0.25	6.85512	7.19714	0.5	5.79665	0.0001
79	0	26.87487	15	1.08492	0.5	5.14421	0.25	8.24213	9.49175	0.5	7.19092	0.0001
79	1	19.02437	15	0.70204	0.5	3.63113	0.25	6.37192	6.74495	0.5	6.79799	0.0001
80	0	22.56820	15	0.88596	0.5	3.96079	0.25	7.58808	8.28401	0.5	6.66086	0.0001
80	1	22.87085	15	0.88591	0.5	4.30936	0.25	7.55320	8.53946	0.5	6.80866	0.0001
81	0	24.74521	15	0.99864	0.5	3.96528	0.25	8.73624	8.70749	0.5	6.84395	0.0001
81	1	19.67941	15	0.75256	0.5	3.53552	0.25	6.82406	7.93264	0.5	5.86816	0.0001
82	0	24.16141	15	0.95896	0.5	3.75841	0.25	7.89048	8.50141	0.5	7.59962	0.0001
82	1	19.18404	15	0.74796	0.5	3.02415	0.25	6.65182	7.15451	0.5	6.00193	0.0001
83	0	25.00977	15	0.94672	0.5	5.74293	0.25	8.33861	9.24815	0.5	7.08156	0.0001
83	1	20.47785	15	0.79397	0.5	3.69399	0.25	7.43742	7.29585	0.5	6.07583	0.0001
84	0	23.86135	15	0.97299	0.5	3.92363	0.25	7.85941	8.40713	0.5	6.47599	0.0001
84	1	19.65487	15	0.74424	0.5	4.06427	0.25	6.75477	7.17607	0.5	5.95290	0.0001
85	0	23.32604	15	0.92540	0.5	3.61357	0.25	7.66335	8.56474	0.5	7.16259	0.0001
85	1	20.79356	15	0.80121	0.5	4.09405	0.25	7.14959	7.54765	0.5	6.10805	0.0001
86	0	23.37511	15	0.89307	0.5	4.50695	0.25	8.62796	8.29483	0.5	6.98982	0.0001
86	1	22.73880	15	0.90023	0.5	4.10882	0.25	7.25610	7.61380	0.5	6.92684	0.0001
87	0	25.23495	15	1.03407	0.5	3.87883	0.25	8.51180	8.17368	0.5	7.22617	0.0001
87	1	17.43020	15	0.65613	0.5	2.99612	0.25	5.41485	7.19790	0.5	5.87416	0.0001
88	0	23.43690	15	0.91078	0.5	4.51007	0.25	7.76817	8.40572	0.5	6.95331	0.0001
88	1	21.10426	15	0.85069	0.5	4.11838	0.25	6.47847	7.65284	0.5	5.50390	0.0001
89	0	23.30236	15	0.95462	0.5	3.78607	0.25	7.17453	8.35021	0.5	6.41757	0.0001
89	1	18.17606	15	0.70897	0.5	3.24780	0.25	6.08959	6.91467	0.5	5.33309	0.0001
90	0	21.97989	15	0.85134	0.5	3.99641	0.25	7.43410	8.31118	0.5	6.55064	0.0001
90	1	22.34736	15	0.84280	0.5	4.48337	0.25	7.37633	8.15520	0.5	7.16153	0.0001
91	0	24.34020	15	0.99330	0.5	4.00446	0.25	8.30478	7.96216	0.5	6.74356	0.0001
91	1	18.79877	15	0.68307	0.5	4.56063	0.25	6.89340	6.84504	0.5	5.67551	0.0001
92	0	22.57334	15	0.88287	0.5	4.32675	0.25	7.63766	8.03333	0.5	6.49846	0.0001
92	1	20.93449	15	0.80475	0.5	4.62242	0.25	6.65253	7.12237	0.5	6.21673	0.0001
93	0	20.96983	15	0.83818	0.5	3.80875	0.25	6.97449	7.39197	0.5	5.80233	0.0001
93	1	21.30835	15	0.86251	0.5	4.06542	0.25	6.60021	6.72336	0.5	6.01414	0.0001
94	0	21.12633	15	0.85428	0.5	3.60247	0.25	7.11274	6.99384	0.5	5.96835	0.0001
94	1	19.70827	15	0.76778	0.5	3.50065	0.25	6.87411	6.65012	0.5	6.12030	0.0001
95	0	21.04004	15	0.84475	0.5	3.19588	0.25	7.08687	7.76177	0.5	6.11730	0.0001
95	1	20.10080	15	0.81040	0.5	3.86085	0.25	6.45699	6.42523	0.5	5.58761	0.0001
96	0	23.44870	15	0.96939	0.5	3.57768	0.25	8.27428	7.98230	0.5	6.10979	0.0001
96	1	17.10849	15	0.62317	0.5	3.83222	0.25	6.13791	6.16466	0.5	5.53852	0.0001
97	0	22.49372	15	0.88318	0.5	4.08274	0.25	8.07753	7.99678	0.5	6.37230	0.0001
97	1	19.83459	15	0.75515	0.5	3.88922	0.25	6.89544	6.92034	0.5	6.21770	0.0001
98	0	22.61118	15	0.91017	0.5	3.64131	0.25	7.66072	7.91907	0.5	6.48611	0.0001
98	1	18.60845	15	0.71801	0.5	3.66847	0.25	6.38735	6.13087	0.5	5.74905	0.0001
99	0	22.49593	15	0.88206	0.5	4.30135	0.25	7.51929	7.97411	0.5	6.48187	0.0001
99	1	20.30913	15	0.76384	0.5	4.43123	0.25	6.94329	7.38402	0.5	6.10811	0.0001
